X,Y,Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
-8441917.70312906,5185713.05975389,1316947,Kwik Fill 356,27 Albany Street,,Port Crane,NY,13833,    ,BROOME,Convenience Store,42.164902,-75.835037,,,131227
-8645178.18775831,5211196.38234092,1316953,Kwik Fill 379,149 Seneca St,,Hornell,NY,14843,1330,STEUBEN,Convenience Store,42.334354,-77.660957,,,131228
-8551286.43116567,5345742.82419492,1316954,Kwik Fill 346,11955 W Main St,,Wolcott,NY,14590,1036,WAYNE,Convenience Store,43.22147,-76.817513,,,131229
-8466575.41561773,5175245.37623572,979306,Speedway 7685,503 E Main St,,Endicott,NY,13760,5023,BROOME,Convenience Store,42.095165,-76.056541,,,131231
-8185626.9507952,4992468.82397862,980267,Speedway 7643,16 Pine Hollow Rd,,Oyster Bay,NY,11771,4702,NASSAU,Convenience Store,40.865131,-73.532738,,,131232
-8434740.26764067,5185315.37828437,979308,Speedway 7688,781 State Route 7,,Port Crane,NY,13833,2134,BROOME,Convenience Store,42.162254,-75.770561,,,131236
-8124932.55878845,5003742.24756758,980274,Speedway 7640,370 Route 25a,,Miller Place,NY,11764,2513,SUFFOLK,Convenience Store,40.941673,-72.987511,,,131238
-8383554.675218,5209895.98534781,1316963,Kwik Fill 347,248 Main St,,Unadilla,NY,13849,2245,OTSEGO,Convenience Store,42.325718,-75.310753,,,131239
-8165941.87996026,4965686.97838087,980276,Speedway 7596,274 Montauk Hwy,,Lindenhurst,NY,11757,6130,SUFFOLK,Convenience Store,40.682938,-73.355904,,,131245
-8588388.8834886,5177593.17440649,1316965,Kwik Fill 402,845 Addison Rd,,Painted Post,NY,14870,8521,STEUBEN,Convenience Store,42.110813,-77.15081,,,131247
-8232061.53867031,4984692.16519746,1316967,Jude Ny Inc,2391 Frederick Douglass Blvd,,New York,NY,10027,1824,NEW YORK,Convenience Store,40.812279,-73.949867,,,131255
-8739377.52010402,5242197.98418923,980773,Crosby's 40027,12849 Route 39,,Sardinia,NY,14134,9719,ERIE,Convenience Store,42.539886,-78.507164,,,131264
-8203793.40113673,5266971.07383981,980339,Speedway 7709,800 Burden Ave,,Troy,NY,12180,5956,RENSSELAER,Convenience Store,42.70364,-73.69593,,,131269
-8211320.82510417,5284652.72102998,980340,Speedway 7701,1513 Crescent Rd,,Clifton Park,NY,12065,7803,SARATOGA,Convenience Store,42.820255,-73.76355,,,131270
-8364253.43398732,5186506.52006308,980342,Speedway 7693,248 Delaware St,,Walton,NY,13856,1054,DELAWARE,Convenience Store,42.170185,-75.137367,,,131271
-8293641.81118478,5261606.67206392,980346,Speedway 7698,1723 State Route 7,,Cobleskill,NY,12043,5753,SCHOHARIE,Convenience Store,42.668217,-74.503052,,,131272
-8286831.28473805,5263528.22494962,980349,Speedway 7699,2423 State Route 7,,Cobleskill,NY,12043,5711,SCHOHARIE,Convenience Store,42.680908,-74.441872,,,131273
-8402877.95770786,5203911.13027946,980351,Speedway 7691,117 State Highway 7,,Bainbridge,NY,13838,    ,DELAWARE,Convenience Store,42.285957,-75.484337,,,131274
-8359718.16661291,5229443.05687937,980353,Speedway 7695,1 Oneida St,,Oneonta,NY,13820,2105,OTSEGO,Convenience Store,42.455406,-75.096626,,,131275
-8355570.17974697,5229639.9569492,980355,Speedway 7696,325 Main St,,Oneonta,NY,13820,2520,OTSEGO,Convenience Store,42.456711,-75.059364,,,131276
-8354467.00359321,5228373.68202544,980357,Speedway 7697,4967 State Highway 23,,Oneonta,NY,13820,3567,OTSEGO,Convenience Store,42.448318,-75.049454,,,131277
-8407476.899831,5243998.16691857,980360,Speedway 7679,6157 State Route 12,,Norwich,NY,13815,    ,CHENANGO,Convenience Store,42.5518,-75.52565,,,131278
-8447742.27284584,5186261.85147064,980362,Speedway 7687,1454 State Route 12,,Binghamton,NY,13901,5501,BROOME,Convenience Store,42.168556,-75.88736,,,131279
-8407179.67679058,5238506.82548835,980364,Speedway 7692,5644 State Route 12,,Norwich,NY,13815,    ,CHENANGO,Convenience Store,42.51545,-75.52298,,,131280
-8308062.02670265,5182907.8684738,980367,Speedway 7694,42598 State Highway 28,,Margaretville,NY,12455,4702,DELAWARE,Convenience Store,42.146221,-74.632591,,,131281
-8583299.02241106,5183957.85997658,980545,ALDI 65060,3133 Silverback Ln,,Painted Post,NY,14870,8914,STEUBEN,Supermarket,42.153214,-77.105087,,,131296
-8585759.51711606,5161090.29310551,1316973,Kwick Fill 403,21 County Route 115,,Lindley,NY,14858,9655,STEUBEN,Convenience Store,42.00074,-77.12719,,,131375
-8111331.8773618,4982274.73627622,981954,Speedway 7888,525 William Floyd Pkwy,,Shirley,NY,11967,3457,SUFFOLK,Convenience Store,40.795841,-72.865334,,,131376
-8204274.19001747,5270756.75433778,1205306,Dollar Tree 5680,1619 Broadway,,Watervliet,NY,12189,2807,ALBANY,Other,42.728626,-73.700249,,,131385
-8474741.47950386,5355766.04244048,980808,Dollar Tree 2794,3031 East Ave,,Central Square,NY,13036,2611,OSWEGO,Other,43.287048,-76.129898,,,131387
-8190456.88086174,4978727.47328894,981961,Speedway 7885,800 Jericho Tpke,,Westbury,NY,11590,1301,NASSAU,Convenience Store,40.771713,-73.576126,,,131390
-8222365.05442476,4995140.99888571,1599675,Empire Gourmet Deli LLC,3764 White Plains Rd,,Bronx,NY,10467,5723,BRONX,Grocery Store,40.883282,-73.862762,,,131392
-8230624.51536366,4987244.80711587,979352,Fine Fare,2927 Frederick Douglass Blvd,,New York,NY,10039,1304,NEW YORK,Super Store,40.829632,-73.936958,,,131394
-8454390.60679449,5177405.45527246,1316977,Kwik Fill 357,23 Floral Ave,,Binghamton,NY,13905,3232,BROOME,Convenience Store,42.109562,-75.947083,,,131402
-8120072.01586195,4983893.6915285,981964,Speedway 7881,80A Horseblock Rd,,Yaphank,NY,11980,2202,SUFFOLK,Convenience Store,40.80685,-72.943848,,,131404
-8645157.8162915,5214282.90488295,1316981,Kwik Fill 142,7270 Seneca Rd N,,Hornell,NY,14843,9628,STEUBEN,Convenience Store,42.354847,-77.660774,,,131409
-8126618.38115703,4984113.12187903,981968,Speedway 7861,2012 Route 112,,Medford,NY,11763,3642,SUFFOLK,Convenience Store,40.808342,-73.002655,,,131418
-8220172.17177562,4964420.35879724,981985,Speedway 7815,13415 Crossbay Blvd,,Ozone Park,NY,11417,2503,QUEENS,Convenience Store,40.674309,-73.843063,,,131438
-8773994.09687804,5298422.62464576,1316173,Groundwork Market Garden Farm Stand,1698 Genesee St,,Buffalo,NY,14211,1650,ERIE,Farmers and Markets,42.910919,-78.81813,,,131456
-8179488.12615591,4979083.64097789,981998,Speedway 7799,895 Old Country Rd,,Plainview,NY,11803,4913,NASSAU,Convenience Store,40.774136,-73.477592,,,131460
-8042249.78436277,5004728.93595447,982007,Speedway 7794,346 Montauk Hwy,,Wainscott,NY,11975,2000,SUFFOLK,Convenience Store,40.948368,-72.244759,,,131462
-8608705.91507277,5211857.03915665,1317009,Kwik Fill 043,346 W Morris St,,Bath,NY,14810,1027,STEUBEN,Convenience Store,42.338741,-77.333321,,,131464
-8053232.00872698,5000414.18306793,982009,Speedway 7793,1138 Montauk Hwy,,Water Mill,NY,11976,2635,SUFFOLK,Convenience Store,40.919086,-72.343414,,,131469
-8219823.18517198,4962151.30465961,982010,Speedway 7878,15904 Crossbay Blvd,,Howard Beach,NY,11414,3138,QUEENS,Convenience Store,40.658848,-73.839928,,,131476
-8510020.51856759,5303469.44486512,1317018,Kwik Fill 377,797 W Genesee Street Rd,,Skaneateles,NY,13152,9377,ONONDAGA,Convenience Store,42.944115,-76.446815,,,131478
-8237395.18943268,4970446.81795527,980978,57 Bayard Meat Market Inc,57 Bayard St,,New York,NY,10013,1935,NEW YORK,Specialty Store,40.715355,-73.99778,,,131481
-8232245.88374706,4966636.64695533,979636,Jerannie Deli Grocery Corp,310 Nostrand Ave,,Brooklyn,NY,11216,1214,KINGS,Convenience Store,40.689407,-73.951523,,,131496
-8473699.41775054,5170323.9021253,1317022,Kwik Fill 353,8894 Route 434,,Apalachin,NY,13732,4104,TIOGA,Convenience Store,42.062351,-76.120537,,,131499
-8175244.18188891,5443817.7991129,982036,Dollar Tree 2454,1171 Nys Route 9N,Ste 2,Ticonderoga,NY,12883,3125,ESSEX,Other,43.8601,-73.439468,,,131505
-8528111.49429437,5301028.55202612,1205329,Dollar Tree 6075,1626 Clark Street Rd,Ste 10,Auburn,NY,13021,9541,CAYUGA,Other,42.928062,-76.609329,,,131511
-8468693.60288855,5323460.42347544,982040,Dollar Tree 2483,6430 Kirkville Rd,Ste 1,East Syracuse,NY,13057,2056,ONONDAGA,Other,43.075432,-76.075569,,,131512
-8356156.276866,5229195.61739895,1317026,Kwik Fill 348,65 Chestnut St,,Oneonta,NY,13820,2405,OTSEGO,Convenience Store,42.453766,-75.064629,,,131519
-8583354.23687849,5184035.04110585,982061,Dollar Tree 2588,3159 Silverback Ln,Ste 105,Painted Post,NY,14870,8924,STEUBEN,Other,42.153728,-77.105583,,,131540
-8347520.55604822,5572106.99473211,982066,Dollar Tree 1916,201 Market St,Ste J,Potsdam,NY,13676,1218,ST LAWRENCE,Other,44.685257,-74.987053,,,131553
-8132261.16614534,5000329.91692633,982073,Dollar Tree 4513,4830 Nesconset Hwy,,Port Jefferson Station,NY,11776,2578,SUFFOLK,Other,40.918514,-73.053345,,,131561
-8261618.86722675,4942033.86323854,982090,Dollar Tree 4538,6410 Amboy Rd,Ste 1,Staten Island,NY,10309,3129,RICHMOND,Other,40.521614,-74.215385,,,131575
-8254777.83923954,5059139.35992655,982108,Dollar Tree 4436,103 Bailey Farm Rd,,Monroe,NY,10950,4950,ORANGE,Other,41.316509,-74.153931,,,131672
-8736153.59633115,5243232.66197366,1317161,Dudek Incorporated - 7 Eleven 35105A,12223 Olean Rd,,Yorkshire,NY,14173,8013,CATTARAUGUS,Convenience Store,42.546734,-78.478203,,,131834
-8219554.79387968,4966947.59573157,1317164,Dollar Tree 6464,108-03 Atlantic Ave,,Richmond Hill,NY,11418,    ,QUEENS,Other,40.691525,-73.837517,,,131846
-8062330.59598748,4996551.94839641,980226,Speedway 7792,816 County Road 39,,Southampton,NY,11968,5226,SUFFOLK,Convenience Store,40.892864,-72.425148,,,131870
-8108685.36778768,5004081.3505472,980228,Speedway 7738,6305 Route 25a,,Wading River,NY,11792,2003,SUFFOLK,Convenience Store,40.943974,-72.84156,,,131876
-8105096.31608502,4986537.62621015,980237,Joe's Kwik Mart 477,285 Wading River Rd,,Manorville,NY,11949,3433,SUFFOLK,Convenience Store,40.824825,-72.809319,,,131888
-8189253.40584677,4975960.15622945,980241,Speedway 7705,880 Old Country Rd,,Westbury,NY,11590,5512,NASSAU,Convenience Store,40.752884,-73.565315,,,131893
-8125858.29167389,4988817.50112049,980248,Speedway 7676,3203 Route 112,,Medford,NY,11763,1439,SUFFOLK,Convenience Store,40.840321,-72.995827,,,131906
-8237810.52245283,4953704.46827032,1316462,S & R Store Ltd,2002 Bath Ave,,Brooklyn,NY,11214,4812,KINGS,Grocery Store,40.601261,-74.001511,,,131917
-8227971.32662009,4974644.59973421,1570531,51-30 Fresh Harvest Deli & Mini Market Corp,51-30 Roosevelt Ave,,Queens,NY,11377,    ,QUEENS,Convenience Store,40.743931,-73.913124,,,131952
-8477719.94379952,5314035.13155717,1316519,Brady Farm,150 Ford Ave,,Syracuse,NY,13207,2316,ONONDAGA,Farmers and Markets,43.013554,-76.156654,,,131969
-8222353.25455873,4975113.17203914,1374899,Henry's Deli Market Corp,10202 43rd Ave,,Corona,NY,11368,2434,QUEENS,Grocery Store,40.74712,-73.862656,,,132017
-8231182.559971,4982708.97051612,1319749,The Real Chance Inc./City Fresh Market,125 E 116th St,,New York,NY,10029,1303,NEW YORK,Super Store,40.798794,-73.941971,,,132021
-8224841.69045593,4989144.16597692,1319750,La Plaza Deli Mini Market Corp,885 E Tremont Ave,,Bronx,NY,10460,4328,BRONX,Grocery Store,40.842541,-73.88501,,,132022
-8226714.41824954,4999950.13906433,1320025,R & V Deli Grill Corp,466 Riverdale Ave,,Yonkers,NY,10705,2915,WESTCHESTER,Convenience Store,40.915936,-73.901833,,,132093
-8792564.97092963,5266358.04790221,1648156,McDonald's #5960,6890 Erie Rd,,Derby,NY,14047,9106,ERIE,Restaurant Meals Program,42.699593,-78.984955,,,132100
-8828480.98011968,5179474.3217139,1320096,Robo In Falconer Llc,3018 Route 430,,Bemus Point,NY,14712,9778,CHAUTAUQUA,Convenience Store,42.123348,-79.307594,,,132107
-8228562.4331162,4974072.91023902,1318906,La Huerta Frutas Y Vegetales,4754 47th St,,Woodside,NY,11377,6547,QUEENS,Convenience Store,40.74004,-73.918434,,,132113
-8229763.34778288,4987780.78052857,1318932,Grace International Market,1009 Ogden Ave,,Bronx,NY,10452,5104,BRONX,Grocery Store,40.833275,-73.929222,,,132124
-8222904.39735765,4975887.85700291,1318982,37 Meat Corp,9914 37th Ave,,Corona,NY,11368,1841,QUEENS,Grocery Store,40.752392,-73.867607,,,132138
-8217328.73802229,4969370.04602332,1319128,138-37 Food Corp./Key Food Supermarket,13837 Queens Blvd,,Jamaica,NY,11435,2641,QUEENS,Super Store,40.708023,-73.81752,,,132163
-8233187.75795866,4967349.58287664,1319226,Danny Deli Grocery Inc,601 Myrtle Ave,,Brooklyn,NY,11205,1437,KINGS,Convenience Store,40.694263,-73.959984,,,132184
-8779427.93518213,5298304.37715636,1648106,McDonald's #816,1338 Main St,,Buffalo,NY,14209,1904,ERIE,Restaurant Meals Program,42.910141,-78.866943,,,132209
-8226035.81463366,5001067.27039171,1320490,Bus Stop Deli Inc,297A S Broadway,,Yonkers,NY,10705,2038,WESTCHESTER,Convenience Store,40.923519,-73.895737,,,132217
-8224264.16493769,4995322.98841024,1320543,Banglatown Inc,3566B Jerome Ave,,Bronx,NY,10467,1096,BRONX,Grocery Store,40.884518,-73.879822,,,132224
-8234211.11803752,4981523.21700221,1320590,Trader Joe's 545,670 Columbus Ave,,New York,NY,10025,7024,NEW YORK,Supermarket,40.79073,-73.969177,,,132232
-8238186.67101222,4971953.49905004,1320591,Trader Joe's 539,233 Spring St,,New York,NY,10013,1522,NEW YORK,Supermarket,40.725613,-74.00489,,,132233
-8244678.82371529,4955011.64024055,1320662,ZW Bay Street Corp - Joann's Deli,1373 Bay St,,Staten Island,NY,10305,3901,RICHMOND,Convenience Store,40.610176,-74.06321,,,132244
-8455233.07270081,5177507.94255792,1320743,Noor Halal Food & More,144 Grand Ave,,Johnson City,NY,13790,2649,BROOME,Convenience Store,42.110245,-75.954651,,,132264
-8224998.76225744,4985062.3767592,1590388,Empire City Deli Corporation,706 Faile St,,Bronx,NY,10474,5904,BRONX,Convenience Store,40.814796,-73.886421,,,132269
-8225356.32046186,4985780.04179599,1612784,Grab 2 Go Deli Corp,1101 Garrison Ave,,Bronx,NY,10474,4633,BRONX,Convenience Store,40.819675,-73.889633,,,132272
-8797563.88398319,5325434.94086035,1320836,7 Eleven Store 35140A,2620 Niagara St,,Niagara Falls,NY,14303,1935,NIAGARA,Convenience Store,43.088387,-79.029861,,,132282
-8198943.99015931,5272747.32529083,1320837,Cumberland Farms 1703,630 Hoosick Rd,,Troy,NY,12180,6724,RENSSELAER,Convenience Store,42.74176,-73.652367,,,132283
-8770151.90465331,5306376.75164975,1320838,Aplus 40472,4505 Main St,,Buffalo,NY,14226,3809,ERIE,Convenience Store,42.96323,-78.783615,,,132284
-8760429.14900794,5306687.84056895,1320840,Aplus 40192H,8000 Main St,,Williamsville,NY,14221,6014,ERIE,Convenience Store,42.965275,-78.696274,,,132285
-8760549.70801646,5285744.14071318,1320841,Aplus 40240,5665 Seneca St,,Buffalo,NY,14224,3747,ERIE,Convenience Store,42.827446,-78.697357,,,132286
-8766868.53627236,5287563.00026514,1320842,Aplus 40252,1442 Union Rd,,West Seneca,NY,14224,2937,ERIE,Convenience Store,42.839428,-78.75412,,,132287
-8256991.09335549,5060048.54590803,1320845,Cumberland Farms 1702,502 Freeland St,,Monroe,NY,10950,    ,ORANGE,Convenience Store,41.322643,-74.173813,,,132288
-8202471.14822509,5087472.55534232,1320847,APlus 40090H,1320 Route 52,,Carmel,NY,10512,4551,PUTNAM,Convenience Store,41.507393,-73.684052,,,132289
-8228889.37846066,4976463.0327249,1320920,Skylight Holdings 4 Inc.,3414 Steinway St,,Long Island City,NY,11101,1306,QUEENS,Supermarket,40.756306,-73.921371,,,132301
-8233062.85748999,4956162.94642476,1320929,The So's Kosher Fish Market Inc,1602 Avenue M,,Brooklyn,NY,11230,6007,KINGS,Specialty Store,40.618027,-73.958862,,,132303
-8774690.62293193,5283143.0647446,1320967,Gp Express South,3287 S Park Ave,,Buffalo,NY,14218,3529,ERIE,Convenience Store,42.810307,-78.824387,,,132311
-8210953.02550659,4971237.28984553,1320118,205 Sb Fruits & Vegetables Corp,20501 Hillside Ave,,Hollis,NY,11423,2214,QUEENS,Grocery Store,40.720737,-73.760246,,,132317
-8238998.63537807,5021679.63947302,733882,Dollar General 31150,100 N Middletown Rd,,Pearl River,NY,10965,2017,ROCKLAND,Other,41.063278,-74.012184,,,132318
-8233941.05695286,4958285.10060181,1649430,American Halal Markets 3,1035 Coney Island Ave,,Brooklyn,NY,11230,1348,KINGS,Specialty Store,40.632496,-73.966751,,,132321
-8216167.7870528,4964480.83105458,1320143,Mala 99 Cent Plus Discount Store Inc,13108 Rockaway Blvd,,South Ozone Park,NY,11420,2932,QUEENS,Convenience Store,40.674721,-73.807091,,,132343
-8224250.58395981,4993995.2496916,1321026,Good Fortune Discount Inc,3175 Bainbridge Ave,,Bronx,NY,10467,3907,BRONX,Convenience Store,40.8755,-73.8797,,,132366
-8236062.5838084,4949876.32979199,1574709,Lone StarGourmet Market Incorporated/ShopFair Smkt,1901 Surf Ave,,Brooklyn,NY,11224,2391,KINGS,Supermarket,40.575146,-73.985809,,,132367
-8226651.52273724,4979483.33450763,1320162,Dollar Tree 7424,19-80 Steinway St,,Astoria,NY,11105,    ,QUEENS,Other,40.776855,-73.901268,,,132385
-8256061.90956584,4951726.9597721,1320170,Dollar Tree 7524,77 Richmond Hill Rd,,Staten Island,NY,10314,7802,RICHMOND,Other,40.587772,-74.165466,,,132418
-8236096.64757258,4959028.23458777,1317392,Schreibers Homestyle Bakery Inc.,4204 14th Ave,,Brooklyn,NY,11219,1403,KINGS,Other,40.637562,-73.986115,,,132429
-8212272.82938944,5042347.2521953,1346837,Whole Foods Market 10600,20 The Crossing,,Chappaqua,NY,10514,1108,WESTCHESTER,Super Store,41.203114,-73.772102,,,132453
-8635722.15361288,5339705.18383562,1346854,Smart Saver Plus Inc,1475 N Goodman St,,Rochester,NY,14609,2133,MONROE,Convenience Store,43.181934,-77.576012,,,132459
-8109242.5218391,4980482.12534545,1569859,La Placita Meat Market 2 Corp.,575 Pineway Ave,,Mastic Beach,NY,11951,    ,SUFFOLK,Grocery Store,40.783649,-72.846565,,,132482
-8216167.7870528,5302318.02685461,1570941,Gtb Fuel 2 Corp ONE DREAM,10 Round Lake Rd,,Ballston Lake,NY,12019,1127,SARATOGA,Convenience Store,42.936543,-73.807091,,,132484
-8202938.24480846,5265961.04896235,1346975,Ocean State Job Lot 512,81 Vandenburgh Ave,,Troy,NY,12180,6024,RENSSELAER,Other,42.696972,-73.688248,,,132508
-8383464.61774995,5490881.2552871,1346983,Dollar General 19679,109 NYS Route 3,,Harrisville,NY,13648,    ,LEWIS,Other,44.164158,-75.309944,,,132514
-8225418.32541824,4993129.18096123,1319349,Deli & Food Corp,222 E 198th St,,Bronx,NY,10458,3102,BRONX,Grocery Store,40.869617,-73.89019,,,132541
-8246768.0679185,5609935.97308215,1346131,Mountain Mart 110 Llc 110,122 W Main St,,Chateaugay,NY,12920,6013,FRANKLIN,Convenience Store,44.926361,-74.081978,,,132549
-8229506.86767609,4959740.61650841,1317420,Firo Food Market Corp,5215 Avenue D,,Brooklyn,NY,11203,5917,KINGS,Convenience Store,40.642418,-73.926918,,,132550
-8349105.30031915,5569308.54887339,1346135,Mountain Mart 111,119 Maple St,,Potsdam,NY,13676,1003,ST LAWRENCE,Convenience Store,44.667381,-75.001289,,,132553
-8212373.90748708,5261752.16399257,1346155,Mr. Convenient,82 Ontario Street,,Albany,NY,12206,    ,ALBANY,Convenience Store,42.669178,-73.77301,,,132577
-8221742.55583224,4987445.62818111,1345802,Yoselin Grocery Corp,1183 Pugsley Ave,,Bronx,NY,10472,5132,BRONX,Grocery Store,40.830997,-73.85717,,,132599
-8179092.38536614,4964579.90655568,1345819,IRAJ INC - 7 Eleven 39267B,4222 Sunrise Hwy,,Massapequa,NY,11758,5340,NASSAU,Convenience Store,40.675396,-73.474037,,,132613
-8551694.08314096,5177698.51482393,1567833,Smileys Quick Stop,1331 College Ave,,Elmira,NY,14901,1133,CHEMUNG,Convenience Store,42.111515,-76.821175,,,132614
-8641901.6098663,5335411.30444411,1345828,Bronx Market Inc,594 Brown St,,Rochester,NY,14611,2337,MONROE,Convenience Store,43.153801,-77.631523,,,132618
-8191118.45259552,5187257.08666582,1345844,Random Harvest,1785 State Route 23,,Craryville,NY,12521,5169,COLUMBIA,Grocery Store,42.175182,-73.582069,,,132621
-8228454.56452962,4989723.50799426,1345880,La Dura Food Corp,73 Featherbed Ln,,Bronx,NY,10452,1604,BRONX,Grocery Store,40.846478,-73.917465,,,132626
-8232549.11803998,4955029.52983818,1345919,Salda Management Corp,1912 Kings Hwy,,Brooklyn,NY,11229,1338,KINGS,Convenience Store,40.610298,-73.954247,,,132634
-8223267.85549509,4965018.34603661,1345993,Golden Boys Group Inc./Golden  Farms,416 Crescent St,,Brooklyn,NY,11208,2828,KINGS,Super Store,40.678383,-73.870872,,Fund for Public Health in New York,132646
-8233963.98876796,4950652.83071038,1346183,Oceania Chemist Inc 1,388 Neptune Ave,,Brooklyn,NY,11235,8026,KINGS,Grocery Store,40.580444,-73.966957,,,132683
-8782017.44917697,5296637.67191129,1319460,Nickel City Mini Mart Llc,568 Niagara St,,Buffalo,NY,14201,1108,ERIE,Convenience Store,42.899174,-78.890205,,,132695
