fns_record_id,store_name,store_type,street_address,city,borough,zip_code,county,state,latitude,longitude
873463,Sea Breeze Pharmacy & Medical Supply Inc,Grocery Store,1129 Brighton Beach Ave,Brooklyn,Brooklyn,11235,KINGS,NY,40.577862,-73.955833
593188,YOSSI'S FISH MARKET CORP,Specialty Store,5324 13th Ave,Brooklyn,Brooklyn,11219,KINGS,NY,40.632431,-73.995026
642305,K N DELI & MARKET INC,Convenience Store,5924 20th Ave,Brooklyn,Brooklyn,11204,KINGS,NY,40.619514,-73.982788
995645,Duane Reade 14438,Other,13602 Roosevelt Ave,Flushing,Queens,11354,QUEENS,NY,40.759529,-73.830002
781617,Walgreens 01918,Other,755 Broadway,Brooklyn,Brooklyn,11206,KINGS,NY,40.700668,-73.941551
1505078,Bhakti 169 Inc,Convenience Store,16902 35th Ave,Flushing,Queens,11358,QUEENS,NY,40.764809,-73.796616
996046,Duane Reade 14486,Other,2069 Broadway,New York,Manhattan,10023,NEW YORK,NY,40.778465,-73.982285
994246,Lupitas Mexican Grocery Inc,Grocery Store,9 E Gun Hill Rd,Bronx,Bronx,10467,BRONX,NY,40.88266,-73.880814
996120,Seeley Gourmet Deli Inc,Convenience Store,251 Seeley St,Brooklyn,Brooklyn,11218,KINGS,NY,40.655746,-73.973801
692439,MPY INTERNATIONAL FOOD INC,Grocery Store,2010 Cropsey Ave,Brooklyn,Brooklyn,11214,KINGS,NY,40.599861,-74.002647
678711,CVS PHARMACY 2439,Other,778A Manor Rd,Staten Island,Staten Island,10314,RICHMOND,NY,40.608006,-74.121422
694453,CVS PHARMACY 6051,Other,501 Forest Ave,Staten Island,Staten Island,10310,RICHMOND,NY,40.630886,-74.106102
692974,Rocco's Kings Highway Bakery Inc,Specialty Store,292 Kings Hwy,Brooklyn,Brooklyn,11223,KINGS,NY,40.605095,-73.979668
680123,CVS  2773,Other,130 Dyckman St,New York,Manhattan,10040,NEW YORK,NY,40.862503,-73.925362
677938,BETTER PRICE 99 PLUS STORE,Grocery Store,2271 3rd Ave,New York,Manhattan,10035,NEW YORK,NY,40.80267,-73.936523
676900,AMIN GROCERY CORP,Grocery Store,4301 18th Ave,Brooklyn,Brooklyn,11218,KINGS,NY,40.631176,-73.976135
825835,Walgreens 17511,Other,925 Soundview Ave,Bronx,Bronx,10473,BRONX,NY,40.823219,-73.868538
825899,WALGREENS 03916,Other,758 Arthur Kill Rd,Staten Island,Staten Island,10312,RICHMOND,NY,40.559925,-74.166267
825908,WALGREENS 06179,Other,1551 Richmond Ave,Staten Island,Staten Island,10314,RICHMOND,NY,40.610043,-74.159798
825919,WALGREENS 07321,Other,1227 Forest Ave,Staten Island,Staten Island,10310,RICHMOND,NY,40.626446,-74.130966
774467,Stingray of Brooklyn Fish Market Corp,Other,375 E 98th St,Brooklyn,Brooklyn,11212,KINGS,NY,40.659012,-73.916214
774484,Walgreens 17665,Other,3480 Jerome Ave,Bronx,Bronx,10467,BRONX,NY,40.882233,-73.881531
682477,ROSEDALE GREEN FARM,Grocery Store,14359B 243rd St,Rosedale,Queens,11422,QUEENS,NY,40.677876,-73.728264
774843,Seatide Gourmet Inc,Other,5914 Avenue N,Brooklyn,Brooklyn,11234,KINGS,NY,40.619492,-73.917702
775010,DOLLAR TREE 3096,Other,2047 Bartow Ave,Bronx,Bronx,10475,BRONX,NY,40.870102,-73.829231
775200,Walgreens 17499,Other,691 Co OP City Blvd,Bronx,Bronx,10475,BRONX,NY,40.8806,-73.824997
775201,Walgreens 18215,Other,49 W Fordham Rd,Bronx,Bronx,10468,BRONX,NY,40.862877,-73.903069
824495,Europa,Convenience Store,66-99 Forest Ave,Ridgewood,Queens,11385,QUEENS,NY,40.704517,-73.901749
825024,Felino Grocery Corp,Convenience Store,1836 Anthony Ave,Bronx,Bronx,10457,BRONX,NY,40.847549,-73.903641
773324,111 Food Market Corp,Grocery Store,11101 41st Ave,Corona,Queens,11368,QUEENS,NY,40.750954,-73.85537
826157,La Guadalupe Fruits & Vegetables,Grocery Store,4807 5th Ave,Brooklyn,Brooklyn,11220,KINGS,NY,40.645969,-74.009384
825182,Villa Juana Produce Inc,Grocery Store,2481 Valentine Ave,Bronx,Bronx,10458,BRONX,NY,40.861748,-73.896294
825187,Quisqueya Deli & Grocery,Convenience Store,181 Saint Nicholas Ave,Brooklyn,Brooklyn,11237,KINGS,NY,40.704037,-73.915695
824722,Rana Poultry,Specialty Store,700 Grand Concourse,Bronx,Bronx,10451,BRONX,NY,40.821877,-73.924889
826472,Cofaci Foods Inc,Grocery Store,436 Brook Ave,Bronx,Bronx,10454,BRONX,NY,40.812057,-73.916412
825361,532 Fourth Avenue Grocery-Deli Corp,Grocery Store,532 4th Ave,Brooklyn,Brooklyn,11215,KINGS,NY,40.667282,-73.991554
1589820,Ny Deli & Grill Corp,Convenience Store,341 Heberton Ave,Staten Island,Staten Island,10302,RICHMOND,NY,40.632622,-74.134026
1580904,My Corner Bagel & Deli,Convenience Store,760 Port Richmond Ave,Staten Island,Staten Island,10302,RICHMOND,NY,40.625408,-74.144264
653162,DUAL SPECIALTY STORE INC,Grocery Store,91 1st  AVE,NEW YORK,Manhattan,10003,NEW YORK,NY,40.72612,-73.986427
653282,CVS PHARMACY  6056,Other,1125 Bay St,Staten Island,Staten Island,10305,RICHMOND,NY,40.61565,-74.066864
653300,383 Capellan Grocery Corp,Convenience Store,383 E 138th St,Bronx,Bronx,10454,BRONX,NY,40.809441,-73.923225
1587966,Shahjalal Halal Supermarket Inc,Grocery Store,11102 Sutphin Blvd,Jamaica,Queens,11435,QUEENS,NY,40.688423,-73.795624
1599025,Ola Deli Grocery Inc.,Convenience Store,225 Bond St,Brooklyn,Brooklyn,11217,KINGS,NY,40.682541,-73.987686
775733,Mas  Convenience And Deli Corp,Convenience Store,8793 Parsons Blvd,Jamaica,Queens,11432,QUEENS,NY,40.70697,-73.802292
776235,Kings Convenience,Convenience Store,1426 Kings Highway,Brooklyn,Brooklyn,11229,KINGS,NY,40.608574,-73.958382
776242,LISBETH FOOD CORP,Grocery Store,1702 Watson Ave,Bronx,Bronx,10472,BRONX,NY,40.827095,-73.869812
874541,Duane Reade 14400,Other,17 John St,New York,Manhattan,10038,NEW YORK,NY,40.709896,-74.008781
874544,Duane Reade 14415,Other,1235 Lexington Ave,New York,Manhattan,10028,NEW YORK,NY,40.777954,-73.956543
652295,CVS PHARMACY 2095,Other,6126 188th St,Fresh Meadows,Queens,11365,QUEENS,NY,40.740356,-73.786591
874363,Malata African & Caribbean Market Inc,Grocery Store,185 McClellan St,Bronx,Bronx,10456,BRONX,NY,40.832737,-73.917931
656067,J & L QUALITY MEATS INC,Grocery Store,9511 Church Ave,Brooklyn,Brooklyn,11212,KINGS,NY,40.655453,-73.916107
656475,KENNY BAKERY,Specialty Store,126A Dyckman St,New York,Manhattan,10040,NEW YORK,NY,40.862301,-73.925583
656686,RASKIN'S FISH MARKET,Specialty Store,320 Kingston Ave,Brooklyn,Brooklyn,11213,KINGS,NY,40.668064,-73.94236
657126,SUPERIOR MARKET,Convenience Store,2428 Mermaid Ave,Brooklyn,Brooklyn,11224,KINGS,NY,40.575813,-73.991997
1634743,Fine Deli & Grill Inc.,Convenience Store,1786 Utica Ave,Brooklyn,Brooklyn,11234,KINGS,NY,40.628784,-73.928131
783651,F & K Food Center Corp,Grocery Store,2837 Grand Concourse,Bronx,Bronx,10468,BRONX,NY,40.870193,-73.891464
1631843,Lenox Deli & Grill,Convenience Store,728 Rogers Ave,Brooklyn,Brooklyn,11226,KINGS,NY,40.653629,-73.952942
657778,Cob Deli & Grocery Inc,Convenience Store,2616 Jerome Ave,Bronx,Bronx,10468,BRONX,NY,40.866772,-73.89772
657987,CVS PHARMACY  2428,Other,532 Neptune Ave,Brooklyn,Brooklyn,11224,KINGS,NY,40.579777,-73.974388
784852,Mejia Mini Market Corp,Grocery Store,1010 Longwood Ave,Bronx,Bronx,10459,BRONX,NY,40.81657,-73.896957
785770,1705 Deli Grocery Inc,Convenience Store,1705 Lexington Ave,New York,Manhattan,10029,NEW YORK,NY,40.792831,-73.945816
783350,75 ST. Super Bazaar,Grocery Store,7510 31st Ave,East Elmhurst,Queens,11370,QUEENS,NY,40.75848,-73.89209
1001114,Polbridge,Grocery Store,7218 3rd Ave,Brooklyn,Brooklyn,11209,KINGS,NY,40.63308,-74.02729
697542,CVS PHARMACY 144,Other,219-39 89th Ave,Queens Village,Queens,11427,QUEENS,NY,40.729168,-73.743706
1210416,Aden 1 Deli Grocery Corp,Convenience Store,3060 Eastchester Rd,Bronx,Bronx,10469,BRONX,NY,40.871155,-73.843292
700037,Cruz Food Market LLC,Grocery Store,273 E 198th St,Bronx,Bronx,10458,BRONX,NY,40.868774,-73.888596
810907,Rahim Grocery  & Halal Meat,Grocery Store,1076 Coney Island Ave,Brooklyn,Brooklyn,11230,KINGS,NY,40.63139,-73.966553
1586691,Amigo Food For Less,Other,1255 Westchester Ave,Bronx,Bronx,10459,BRONX,NY,40.827225,-73.887329
998119,Volfi Inc/S & K Pharmacy,Other,371 Neptune Ave,Brooklyn,Brooklyn,11235,KINGS,NY,40.580589,-73.966591
1587633,Mya Gourmet Deli Corp,Convenience Store,1718 Southern Blvd,Bronx,Bronx,10460,BRONX,NY,40.837162,-73.887665
683095,CVS PHARMACY  2700,Other,1402 Sheepshead Bay Rd,Brooklyn,Brooklyn,11235,KINGS,NY,40.587555,-73.954918
827693,WALGREENS 11806,Other,114 Beverley Rd,Brooklyn,Brooklyn,11218,KINGS,NY,40.642799,-73.978851
827725,DUANE READE 14392,Other,1052 1st Ave,New York,Manhattan,10022,NEW YORK,NY,40.758549,-73.962532
1637905,Tingo Food Market Corporation,Grocery Store,82 E Burnside Ave,Bronx,Bronx,10453,BRONX,NY,40.853237,-73.906181
734420,J. A. S. Grocery Store INC,Grocery Store,1792 Westchester Ave,Bronx,Bronx,10472,BRONX,NY,40.831734,-73.866745
829219,1506 Rock Deli Corp,Convenience Store,1506 Rockaway Pkwy,Brooklyn,Brooklyn,11236,KINGS,NY,40.643715,-73.900909
828953,Meat Market Jazmin II Corp,Grocery Store,2356 Grand Concourse,Bronx,Bronx,10458,BRONX,NY,40.858795,-73.898903
828580,Moses Deli,Convenience Store,682 Allerton Ave,Bronx,Bronx,10467,BRONX,NY,40.865273,-73.867981
829369,Progreso Latino Grocery Inc,Convenience Store,4503 Fort Hamilton Pkwy,Brooklyn,Brooklyn,11219,KINGS,NY,40.640198,-73.994904
735261,Tribuzio Meat Market Inc,Specialty Store,7714 18th Ave,Brooklyn,Brooklyn,11214,KINGS,NY,40.611923,-73.997536
827284,Kingston  Bake Shop,Specialty Store,380 Kingston Ave,Brooklyn,Brooklyn,11225,KINGS,NY,40.665627,-73.942574
827369,European Fresh Produce Inc,Grocery Store,720 Lydig Ave,Bronx,Bronx,10462,BRONX,NY,40.854397,-73.866982
829646,Cibao Grocery,Convenience Store,9904 Northern Blvd,Corona,Queens,11368,QUEENS,NY,40.757221,-73.869301
735701,Benzs Food Products Inc,Grocery Store,332 Albany Ave,Brooklyn,Brooklyn,11213,KINGS,NY,40.668545,-73.939537
778349,Brother's Candy & Grocery Store Inc,Convenience Store,542 E 14 St,New York,Manhattan,10009,NEW YORK,NY,40.729477,-73.978508
778759,Goldberger's Food Inc,Specialty Store,1973 60th St,Brooklyn,Brooklyn,11204,KINGS,NY,40.619568,-73.982925
846911,San Mateo,Grocery Store,409 Tompkins Ave,Staten Island,Staten Island,10305,RICHMOND,NY,40.61557,-74.073448
847199,Parrot Coffee Inc,Grocery Store,3112 Ditmars Blvd,Astoria,Queens,11105,QUEENS,NY,40.775803,-73.910278
876264,CVS Pharmacy 3621,Other,170-05 Linden Blvd,St Albans,Queens,11433,QUEENS,NY,40.691544,-73.779625
779475,Simreen Packing Enterprises Inc,Specialty Store,1260 Westchester Ave,Bronx,Bronx,10459,BRONX,NY,40.827003,-73.887367
779494,Moonlight Food Corp,Other,3564 73rd St,Jackson Heights,Queens,11372,QUEENS,NY,40.749901,-73.892952
847314,Family Dollar 7145,Other,116 Nostrand Ave,Brooklyn,Brooklyn,11205,KINGS,NY,40.696236,-73.952759
779549,Walgreens 19453,Other,69-62 188th St,Fresh Meadows,Queens,11365,QUEENS,NY,40.73349,-73.783615
877049,S&S Vegetable Inc,Grocery Store,92 Livonia Ave,Brooklyn,Brooklyn,11212,KINGS,NY,40.661644,-73.914787
847391,Krishna Convenience NY Inc,Convenience Store,17 Westchester Sq,Bronx,Bronx,10461,BRONX,NY,40.840618,-73.843521
1082447,K And K Food Corp/Dba Stop 1 Food Market,Grocery Store,265 Cherry St,New York,Manhattan,10002,NEW YORK,NY,40.711163,-73.989326
779880,Far Rockaway Drugs Inc,Other,1727 Seagirt Blvd,Far Rockaway,Queens,11691,QUEENS,NY,40.594841,-73.751976
830115,Lama Trading II Inc.,Grocery Store,1102 Cortelyou Rd,Brooklyn,Brooklyn,11218,KINGS,NY,40.639565,-73.967743
847455,Mi Barrio Meat Market,Grocery Store,1875 Lexington Ave,New York,Manhattan,10035,NEW YORK,NY,40.799129,-73.941086
846630,Peace and Love Deli and Grocery Corp,Convenience Store,5602 3rd Ave,Brooklyn,Brooklyn,11220,KINGS,NY,40.644352,-74.018394
846686,Weingarten's Fish Market Inc,Specialty Store,179 Ross St,Brooklyn,Brooklyn,11211,KINGS,NY,40.706131,-73.960007
669597,CVS PHARMACY 6030,Other,15705 Crossbay Blvd,Howard Beach,Queens,11414,QUEENS,NY,40.662136,-73.840477
669822,SUPREME DELI CORP,Grocery Store,801 W 181st St,New York,Manhattan,10033,NEW YORK,NY,40.851017,-73.938576
667835,11TH AVE FOOD CENTER OF NY INC,Grocery Store,5901 11th Ave,Brooklyn,Brooklyn,11219,KINGS,NY,40.632,-74.00238
787871,Sayes Deli Grocery Corp,Grocery Store,1309 W Farms Rd,Bronx,Bronx,10459,BRONX,NY,40.829548,-73.887329
788597,LATIN GROCERY LLC,Grocery Store,961 E 165th St,Bronx,Bronx,10459,BRONX,NY,40.824051,-73.894684
672293,New Yellowstone Farm Inc,Grocery Store,10201 Queens Blvd,Forest Hills,Queens,11375,QUEENS,NY,40.726231,-73.851402
670021,Kids A.M. Inc/C-Town,Other,330 Graham Ave,Brooklyn,Brooklyn,11211,KINGS,NY,40.714088,-73.944153
787623,44 AVENUE POULTRY CORP,Specialty Store,10209 44th Ave,Corona,Queens,11368,QUEENS,NY,40.746784,-73.861809
668474,GIOVANNI ESPOSITO & SONS INC,Specialty Store,500 9th Ave,New York,Manhattan,10018,NEW YORK,NY,40.755821,-73.994484
671630,SORIBEL FRUIT & GROCERY Inc,Convenience Store,9742 Cresskill Pl,Jamaica,Queens,11435,QUEENS,NY,40.694855,-73.809303
670582,Casa America Corp,Grocery Store,10205 Roosevelt Ave,Corona,Queens,11368,QUEENS,NY,40.749863,-73.863968
815964,Tres K Deli Grocery Fruit & Meat Inc,Convenience Store,125 W Tremont Ave,Bronx,Bronx,10453,BRONX,NY,40.850155,-73.91346
813466,Euromarket,Grocery Store,3042 31st St,Astoria,Queens,11102,QUEENS,NY,40.765881,-73.92244
790208,Qq Poultry Market Inc,Other,874 39th St,Brooklyn,Brooklyn,11232,KINGS,NY,40.646084,-73.99556
790230,BROTHERS INTERNATIONAL FOOD INC,Grocery Store,1663 E 13th St,Brooklyn,Brooklyn,11229,KINGS,NY,40.608559,-73.960007
815263,Community Deli Food Market Corp,Grocery Store,3861 Carpenter Ave,Bronx,Bronx,10467,BRONX,NY,40.886147,-73.864792
1569877,West Convenience Inc,Convenience Store,209 W 230th St,Bronx,Bronx,10463,BRONX,NY,40.877213,-73.906822
789563,AAA GROCERY CORP,Grocery Store,6919 Beach Channel Dr,Arverne,Queens,11692,QUEENS,NY,40.592609,-73.798462
789587,Grand Meat Corp/Maspeth Marketplace By Key Food,Grocery Store,6617 Grand Ave,Maspeth,Queens,11378,QUEENS,NY,40.72456,-73.898193
814411,Zen Ginseng Inc,Grocery Store,4020A Main St,Flushing,Queens,11354,QUEENS,NY,40.758991,-73.83007
1670896,Omar Convenience Corp,Grocery Store,10408 Flatlands Ave,Brooklyn,Brooklyn,11236,KINGS,NY,40.647121,-73.89502
1604461,Vargas II Fruits Deli & Grocery Corp,Grocery Store,774 Burke Ave,Bronx,Bronx,10467,BRONX,NY,40.871243,-73.864128
1597288,217th Deli,Convenience Store,3718 White Plains Rd,Bronx,Bronx,10467,BRONX,NY,40.881931,-73.863503
812302,Mango Grocery & Meat Market Corp,Grocery Store,101 E 196th St,Bronx,Bronx,10468,BRONX,NY,40.868347,-73.893997
813788,New Tayeeba's Grocery Corp.,Grocery Store,1420 Avenue J,Brooklyn,Brooklyn,11230,KINGS,NY,40.625031,-73.961655
815640,Melany Food Center Corp,Convenience Store,410 Rogers Ave,Brooklyn,Brooklyn,11225,KINGS,NY,40.662712,-73.953918
1003535,CVS Pharmacy 4958,Other,27 N 6th St,Brooklyn,Brooklyn,11211,KINGS,NY,40.719906,-73.962494
1003549,CVS Pharmacy 8940,Other,1688 Westchester Ave,Bronx,Bronx,10472,BRONX,NY,40.830414,-73.871307
1003554,CVS Pharmacy 1618,Other,81 8th Ave,New York,Manhattan,10011,NEW YORK,NY,40.739929,-74.002441
737761,ROYAL SUPERMARKET,Convenience Store,1419 8th Ave,BROOKLYN,Brooklyn,11215,KINGS,NY,40.662312,-73.982048
738150,Nasser Candy & Luncheonette,Convenience Store,369 McDonald Ave,Brooklyn,Brooklyn,11218,KINGS,NY,40.644981,-73.979652
738354,K & K 8 Ave Inc,Specialty Store,735 39th St,Brooklyn,Brooklyn,11232,KINGS,NY,40.648067,-73.99852
1006630,Living Well Garden Inc.,Other,1534 Saint Johns Pl,Brooklyn,Brooklyn,11213,KINGS,NY,40.670185,-73.927567
1006708,Moon Light African Market,Other,3648 White Plains Rd,Bronx,Bronx,10467,BRONX,NY,40.880291,-73.864403
736782,840 St Nicholas Food Corp,Convenience Store,840 Saint Nicholas Ave,New York,Manhattan,10031,NEW YORK,NY,40.828789,-73.942001
739241,Marien Grocery Corp,Grocery Store,99 Jamaica Ave,Brooklyn,Brooklyn,11207,KINGS,NY,40.678822,-73.896339
793811,Amor Bakery No 2 Inc,Specialty Store,929 Prospect Ave,Bronx,Bronx,10459,BRONX,NY,40.822014,-73.900856
792885,Melissa Meat Market Corp,Grocery Store,772 Sutter Ave,Brooklyn,Brooklyn,11207,KINGS,NY,40.670059,-73.8899
792630,Oceana Express Pharmacy Inc,Convenience Store,2009 Avenue U,Brooklyn,Brooklyn,11229,KINGS,NY,40.59943,-73.951225
793102,DOLLAR MAGIC LLC,Convenience Store,2050 Lexington Ave,New York,Manhattan,10035,NEW YORK,NY,40.80389,-73.93782
793108,1029 FOOD PLAZA INC,Grocery Store,122 E 181st St,Bronx,Bronx,10453,BRONX,NY,40.854725,-73.903229
1009475,La Nueva Bakery Grocery Corp,Convenience Store,1114 Cortelyou Rd,Brooklyn,Brooklyn,11218,KINGS,NY,40.63974,-73.967346
793373,BROOKLYN GOURMET DELI CORP,Convenience Store,313 Bedford Ave,Brooklyn,Brooklyn,11211,KINGS,NY,40.713142,-73.962112
793518,47 Pitt Grocery Inc,Grocery Store,47 Pitt St,New York,Manhattan,10002,NEW YORK,NY,40.717411,-73.983139
793619,GREEN POINT MARKET INC,Grocery Store,22012 Hempstead Ave,Queens Village,Queens,11429,QUEENS,NY,40.712685,-73.733612
817554,Astoria Fishery Corp,Specialty Store,3508 30th Ave,Astoria,Queens,11103,QUEENS,NY,40.765217,-73.917885
817611,Bronx Nutritional Corp.,Convenience Store,153 E 188th St,Bronx,Bronx,10468,BRONX,NY,40.861801,-73.898384
742638,VC Deli Grocery,Grocery Store,640 E 180th St,Bronx,Bronx,10457,BRONX,NY,40.848759,-73.890373
740345,New Amin Grocery & Halal Meat Inc,Grocery Store,11107 Liberty Ave,South Richmond Hill,Queens,11419,QUEENS,NY,40.684978,-73.830826
740631,Chatzi Chinam Inc,Grocery Store,58-22 Myrtle Ave,Ridgewood,Queens,11385,QUEENS,NY,40.700474,-73.900642
740639,Yijung Market LLC,Grocery Store,2919 Beverley Rd,Brooklyn,Brooklyn,11226,KINGS,NY,40.645233,-73.949402
817747,Slope Foods Inc.,Grocery Store,61A 5th Ave,Brooklyn,Brooklyn,11217,KINGS,NY,40.680901,-73.97728
743414,El Puerto Seafood Corp,Specialty Store,511 W 125 St,New York,Manhattan,10027,NEW YORK,NY,40.81385,-73.95665
1653400,Duke's Deli Inc.,Convenience Store,100 W 106th St,New York,Manhattan,10025,NEW YORK,NY,40.799232,-73.963234
816700,Prohealth 123 LLC dbaThe Health Shoppe,Other,4709 13th Ave,Brooklyn,Brooklyn,11219,KINGS,NY,40.635967,-73.991096
816720,148 Deli Grocery Inc,Convenience Store,2787 Frederick Douglass Blvd,New York,Manhattan,10039,NEW YORK,NY,40.824841,-73.940506
1645070,Panaderia Mexicana Guadalupana Corp,Convenience Store,735 Lydig Ave,Bronx,Bronx,10462,BRONX,NY,40.85458,-73.866417
1653307,796 Pelham Gourmet Corp,Convenience Store,796A Lydig Ave,Bronx,Bronx,10462,BRONX,NY,40.854343,-73.864059
1647558,Wing Fung Asian Herbs And Foods Ltd,Other,61 E Broadway,New York,Manhattan,10002,NEW YORK,NY,40.713528,-73.995193
818105,Richmond Road Ravioli Inc,Grocery Store,1076 Richmond Rd,Staten Island,Staten Island,10304,RICHMOND,NY,40.600529,-74.09227
818111,Smith + 9th Street Deli Grocery Inc.,Convenience Store,3 9th St,Brooklyn,Brooklyn,11231,KINGS,NY,40.674717,-73.997498
1583884,Win Myanmar Grocery Store,Grocery Store,1415 Gravesend Neck Rd,Brooklyn,Brooklyn,11229,KINGS,NY,40.594872,-73.956062
832504,Family Dollar 7069,Other,1165A Broadway,Brooklyn,Brooklyn,11221,KINGS,NY,40.692955,-73.927856
830485,Saba Gourmet Deli Grocery 1 Corp,Convenience Store,232 Underhill Ave,Brooklyn,Brooklyn,11238,KINGS,NY,40.673687,-73.967369
1670911,Tonys Meats Retail Inc,Grocery Store,1054 Nostrand Ave,Brooklyn,Brooklyn,11225,KINGS,NY,40.662518,-73.950989
1606759,El Tropico Grocery Deli Corp,Grocery Store,1841 Grand Concourse,Bronx,Bronx,10453,BRONX,NY,40.848152,-73.907631
1663047,Coney Island Pharmacy,Other,2720 Mermaid Ave,Brooklyn,Brooklyn,11224,KINGS,NY,40.5755,-73.993881
830885,Muzi Deli Grocery Inc,Convenience Store,6202 11th Ave,Brooklyn,Brooklyn,11219,KINGS,NY,40.630192,-74.004356
1661103,50 Oceana Pharmacy Corp,Convenience Store,3211 Coney Island Ave,Brooklyn,Brooklyn,11235,KINGS,NY,40.577484,-73.959389
1604202,Deli-lcious Inc.,Convenience Store,909 Liberty Ave,Brooklyn,Brooklyn,11208,KINGS,NY,40.677517,-73.87606
1600669,Mi Parcela Fruits & Vegetables Corp,Grocery Store,3400 Fulton St,Brooklyn,Brooklyn,11208,KINGS,NY,40.684151,-73.870064
1599689,Sajoma Grill And Deli Corp,Convenience Store,442 Marcus Garvey Blvd,Brooklyn,Brooklyn,11216,KINGS,NY,40.681831,-73.937958
794904,CARLITO'S DELI GROCERY,Convenience Store,290 Rogers Ave,Brooklyn,Brooklyn,11225,KINGS,NY,40.666313,-73.953636
819694,Five Star Food Market Inc,Convenience Store,17026 Hillside Ave,Jamaica,Queens,11432,QUEENS,NY,40.711117,-73.791718
830266,Sano Health Food Center Inc,Grocery Store,4069 Broadway,New York,Manhattan,10032,NEW YORK,NY,40.84367,-73.939125
830279,Satmar Meat Market Inc,Specialty Store,5023 New Utrecht Ave,Brooklyn,Brooklyn,11219,KINGS,NY,40.635075,-73.994904
1658449,Iqra Pharmacy & Surgicals,Convenience Store,1094 Flatbush Ave,Brooklyn,Brooklyn,11226,KINGS,NY,40.643692,-73.958
1650627,San Jose Teruel Llc,Convenience Store,1804 Church Ave,Brooklyn,Brooklyn,11226,KINGS,NY,40.649414,-73.96286
832187,Dollar Tree 3788,Other,2641 E Tremont Ave,Bronx,Bronx,10461,BRONX,NY,40.843021,-73.846016
832189,Dollar Tree 3789,Other,5102 Northern Blvd,Woodside,Queens,11377,QUEENS,NY,40.752884,-73.910126
832377,Family Dollar 5751,Other,1317 Broadway,Brooklyn,Brooklyn,11221,KINGS,NY,40.690296,-73.923386
832384,Family Dollar 6185,Other,903 Knickerbocker Ave,Brooklyn,Brooklyn,11207,KINGS,NY,40.690666,-73.903976
832404,TS Live Poultry,Specialty Store,622 Classon Ave,Brooklyn,Brooklyn,11238,KINGS,NY,40.678753,-73.958961
832440,Family Dollar 6604,Other,308 Franklin Ave,Brooklyn,Brooklyn,11238,KINGS,NY,40.688683,-73.957207
832447,Family Dollar 6208,Other,1090 Fulton St,Brooklyn,Brooklyn,11238,KINGS,NY,40.681332,-73.957207
832449,Family Dollar 6602,Other,2010 Atlantic Ave,Brooklyn,Brooklyn,11233,KINGS,NY,40.676785,-73.920982
832454,Y J Elmhurst Grocery Inc.,Convenience Store,8939 Elmhurst Ave,Elmhurst,Queens,11373,QUEENS,NY,40.748013,-73.876678
832460,Family Dollar 6960,Other,455 Dumont Ave,Brooklyn,Brooklyn,11212,KINGS,NY,40.665199,-73.902153
832491,Family Dollar 7070,Other,19909 Jamaica Ave,Hollis,Queens,11423,QUEENS,NY,40.713512,-73.758827
832497,Family Dollar 7005,Other,548 Lefferts Ave,Brooklyn,Brooklyn,11225,KINGS,NY,40.662697,-73.943192
